Metric,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023
Sales,34.36,14.13,36.70,48.29,51.05,37.08,34.03,53.14,55.00,44.69,31.52,30.34,40.29
  └─ YOY Sales Growth %,-12.12%,-60.86%,15.59%,62.48%,48.57%,162.42%,-7.28%,10.04%,7.74%,20.52%,-7.38%,-42.91%,-26.75%
Expenses,33.59,14.19,36.11,46.82,50.11,37.07,33.29,51.20,55.21,44.29,31.90,30.78,39.55
  └─ Material Cost %,83%,87%,93%,93%,88%,94%,90%,92%,91%,95%,95%,95%,92%
  └─ Employee Cost %,6%,7%,3%,2%,2%,3%,3%,2%,2%,2%,3%,3%,3%
Operating Profit,0.77,-0.06,0.59,1.47,0.94,0.01,0.74,1.94,-0.21,0.40,-0.38,-0.44,0.74
OPM %,2.24%,-0.42%,1.61%,3.04%,1.84%,0.03%,2.17%,3.65%,-0.38%,0.90%,-1.21%,-1.45%,1.84%
Other Income,0.23,0.11,0.04,0.16,0.18,0.05,0.06,0.20,3.46,0.22,0.21,0.29,0.67
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,0.00,0.00,0.00
  └─ Other income normal,0.23,0.11,0.04,0.16,0.18,0.05,0.06,0.20,0.26,0.22,0.21,0.29,0.67
Interest,0.25,0.04,0.06,0.11,0.48,0.39,0.15,0.24,0.53,0.09,0.09,0.36,0.56
Depreciation,0.67,0.25,0.22,0.24,0.25,0.22,0.22,0.23,0.20,0.31,0.21,0.08,0.07
Profit before tax,0.08,-0.24,0.35,1.28,0.39,-0.55,0.43,1.67,2.52,0.22,-0.47,-0.59,0.78
Tax %,-25.00%,-8.33%,45.71%,26.56%,-15.38%,-3.64%,39.53%,17.96%,17.46%,81.82%,-12.77%,-11.86%,24.36%
Net Profit,0.09,-0.22,0.18,0.94,0.46,-0.54,0.26,1.38,2.09,0.04,-0.41,-0.53,0.58
  └─ Minority share,0,0,0,0,0,0,0,-0,-0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,2,0,0,0,0
  └─ Profit excl Excep,0,-0,0,1,0,-1,0,1,-0,0,-0,-1,1
  └─ Profit for PE,0,-0,0,1,0,-1,0,1,-0,0,-0,-0,1
  └─ Profit for EPS,0,-0,0,1,0,-1,0,1,2,0,-0,-0,1
  └─ YOY Profit Growth %,-89%,-122%,80%,944%,411%,-145%,44%,44%,-128%,148%,-250%,-136%,571%
EPS in Rs,0.09,-0.22,0.18,0.92,0.45,-0.53,0.25,1.32,2.01,0.25,-0.38,-0.48,0.59
Raw PDF,,,,,,,,,,,,,
